season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
2022,2023-02-26,1864,Portuguese Liga,FC Porto,Gil Vicente,79.52,49.03,0.8044,0.0623,0.1333,2.53,0.56,54.3,9.5,1,2,1.47,2.14,1.32,1.23,1.05,1.89
2023,2023-02-26,5641,Argentina Primera Division,River Plate,Arsenal Sarandi,60.31,29.13,0.8154,0.0428,0.1419,2.34,0.36,87.7,0.5,1,2,2.23,1.72,3.37,0.81,1.05,2.1
2023,2023-02-26,5641,Argentina Primera Division,Instituto,Newell's Old Boys,29.72,39.27,0.3163,0.395,0.2887,1.08,1.24,1.0,11.8,3,1,2.01,0.73,0.87,1.27,3.15,1.05
2023,2023-02-26,5641,Argentina Primera Division,Banfield,CA Independiente,35.06,38.37,0.3939,0.3184,0.2876,1.25,1.09,1.0,3.9,0,0,0.25,0.48,0.76,0.75,0.0,0.0
2023,2023-02-26,1951,Major League Soccer,Seattle Sounders FC,Colorado Rapids,44.62,35.72,0.5908,0.1751,0.2341,1.85,0.89,16.4,21.2,4,0,4.42,1.45,1.75,1.25,3.88,0.0
2022,2023-02-26,1975,Mexican Primera Division Torneo Clausura,Santos Laguna,Puebla,48.64,40.94,0.536,0.2344,0.2297,1.9,1.18,33.6,33.5,3,2,3.32,1.85,1.4,1.7,3.15,2.1
2022,2023-02-26,1975,Mexican Primera Division Torneo Clausura,Tijuana,Pachuca,39.9,53.91,0.3325,0.4053,0.2622,1.28,1.44,32.5,8.7,2,0,1.01,1.28,0.83,1.2,2.1,0.0
2022,2023-02-27,1854,Italy Serie A,Verona,Fiorentina,57.97,71.08,0.3199,0.4037,0.2764,1.17,1.35,45.4,1.8,0,3,1.3,1.76,1.11,0.85,0.0,2.67
2022,2023-02-27,1837,Danish SAS-Ligaen,FC Midtjylland,Brondby,54.66,42.29,0.5873,0.1876,0.2251,2.01,1.04,20.3,4.6,0,1,,,,,,
2022,2023-02-27,1864,Portuguese Liga,Sporting CP,Estoril Praia,74.04,42.26,0.8022,0.056,0.1418,2.34,0.46,69.8,21.0,2,0,2.07,0.11,2.31,0.37,2.1,0.0
2022,2023-02-27,1844,French Ligue 2,Amiens,Bordeaux,33.84,43.27,0.2737,0.4434,0.2829,1.03,1.4,6.3,67.0,1,2,,,,,,
2022,2023-02-27,1854,Italy Serie A,Lazio,Sampdoria,67.72,48.84,0.6381,0.1276,0.2344,1.75,0.63,62.0,29.4,1,0,1.84,0.45,1.83,0.58,1.05,0.0
2022,2023-02-27,1871,Spanish Segunda Division,Granada,Málaga,41.79,27.9,0.5848,0.1407,0.2746,1.54,0.61,52.7,50.9,1,0,2.16,0.25,1.5,0.52,1.05,0.0
2022,2023-02-27,1869,Spanish Primera Division,Villarreal,Getafe,68.23,64.32,0.4675,0.2335,0.2991,1.34,0.86,18.9,43.6,2,1,1.95,0.5,1.85,0.75,2.1,1.05
2022,2023-02-27,2412,English League Championship,Swansea City,Rotherham United,47.04,30.19,0.5825,0.1872,0.2303,1.81,0.92,3.5,44.7,1,1,0.59,1.71,0.55,0.6,1.05,1.05
2023,2023-02-27,5641,Argentina Primera Division,Barracas Central,Gimnasia La Plata,32.15,32.89,0.4203,0.2997,0.2801,1.34,1.08,1.2,1.8,1,0,1.07,1.7,0.96,1.08,1.05,0.0
2022,2023-02-27,1864,Portuguese Liga,Guimaraes,Braga,51.55,62.58,0.2673,0.4711,0.2617,1.0,1.42,0.4,69.2,2,1,1.21,0.38,0.53,0.66,1.68,1.05
2023,2023-02-27,5641,Argentina Primera Division,Racing Club,Lanus,45.24,40.27,0.4758,0.2679,0.2564,1.59,1.13,16.0,31.3,2,1,1.32,0.58,1.28,1.78,2.1,1.05
2023,2023-02-27,5641,Argentina Primera Division,Central Córdoba Santiago del Estero,Argentinos Juniors,30.61,47.46,0.2474,0.4853,0.2674,0.99,1.5,0.4,23.8,1,0,0.85,0.83,0.7,2.21,1.05,0.0
2023,2023-02-27,1951,Major League Soccer,Portland Timbers,Sporting Kansas City,41.01,40.19,0.5064,0.2431,0.2505,1.7,1.1,18.7,18.2,1,0,0.73,1.43,0.44,1.73,1.05,0.0
2022,2023-02-27,1975,Mexican Primera Division Torneo Clausura,León,Monterrey,47.54,63.57,0.293,0.4411,0.2658,1.14,1.47,16.7,15.9,1,1,0.84,1.1,1.09,0.72,1.05,1.05
2022,2023-02-28,1854,Italy Serie A,Cremonese,AS Roma,47.38,76.12,0.1372,0.6331,0.2297,0.7,1.81,24.6,69.7,2,1,0.96,0.97,0.38,1.55,1.89,1.05
2022,2023-02-28,1856,Italy Serie B,Palermo,Ternana,29.72,27.92,0.4277,0.2639,0.3083,1.43,1.06,14.6,25.4,0,0,,,,,,
2022,2023-02-28,1856,Italy Serie B,Cosenza,Reggina,17.8,31.25,0.2568,0.4276,0.3156,1.01,1.38,15.7,24.5,2,1,,,,,,
2022,2023-02-28,1856,Italy Serie B,Parma,Pisa,41.5,39.73,0.4253,0.2679,0.3067,1.44,1.09,38.1,41.9,0,1,,,,,,
2022,2023-02-28,2413,English League One,Derby County,Cheltenham Town,38.38,12.36,0.7144,0.0955,0.1901,2.11,0.62,28.6,44.1,2,0,,,,,,
2022,2023-02-28,2413,English League One,Peterborough United,Charlton Athletic,29.95,24.06,0.5007,0.2559,0.2434,1.75,1.19,12.7,0.5,0,0,,,,,,
2022,2023-02-28,2414,English League Two,Barrow,Salford City,7.6,17.53,0.2657,0.4577,0.2765,1.02,1.43,10.5,42.1,1,1,,,,,,
2022,2023-02-28,1854,Italy Serie A,Juventus,Torino,74.11,63.65,0.5477,0.1896,0.2627,1.57,0.81,18.9,4.3,4,2,1.63,0.92,1.03,1.11,3.94,2.1
2022,2023-02-28,2414,English League Two,Harrogate Town,Northampton Town,7.03,13.55,0.2286,0.5142,0.2572,1.0,1.63,26.2,75.4,1,1,,,,,,
2022,2023-02-28,2414,English League Two,Gillingham,Bradford City,7.95,12.47,0.2786,0.4011,0.3203,0.86,1.1,7.6,52.6,0,2,,,,,,
2022,2023-02-28,2413,English League One,Portsmouth,Bolton,26.41,37.96,0.2734,0.4392,0.2874,0.98,1.32,5.7,32.2,3,1,,,,,,
2022,2023-02-28,2412,English League Championship,Preston North End,Coventry City,38.44,47.21,0.3216,0.3894,0.289,1.05,1.19,4.2,23.4,0,0,1.5,0.53,1.09,0.71,0.0,0.0
2022,2023-02-28,2414,English League Two,Tranmere Rovers,Crawley Town,9.86,7.69,0.5123,0.2285,0.2593,1.61,0.98,8.0,32.1,1,0,,,,,,
2022,2023-02-28,2413,English League One,Lincoln City,Milton Keynes Dons,20.22,16.07,0.4353,0.2562,0.3086,1.19,0.84,1.4,52.7,1,1,,,,,,
2022,2023-02-28,2414,English League Two,AFC Wimbledon,Stevenage,9.32,13.32,0.2926,0.3996,0.3078,0.95,1.16,6.4,80.8,2,3,,,,,,
2022,2023-02-28,2412,English League Championship,Luton Town,Millwall,51.16,51.38,0.4296,0.2807,0.2896,1.25,0.95,31.6,26.3,2,2,1.58,1.1,1.98,1.21,2.1,2.1
2022,2023-03-01,1856,Italy Serie B,Benevento,Sudtirol,31.04,30.58,0.4408,0.2039,0.3553,1.17,0.7,60.7,27.3,0,2,,,,,,
2022,2023-03-01,1856,Italy Serie B,Cagliari,Genoa,39.2,41.99,0.3305,0.3223,0.3472,1.05,1.04,29.2,74.7,0,0,,,,,,
2022,2023-03-01,1856,Italy Serie B,Spal,Frosinone,28.28,46.78,0.244,0.4636,0.2924,1.08,1.59,54.3,53.1,0,2,,,,,,
2022,2023-03-01,1856,Italy Serie B,Modena,Ascoli,33.5,30.47,0.4305,0.2611,0.3084,1.43,1.05,16.6,21.2,0,1,,,,,,
2022,2023-03-01,1856,Italy Serie B,Perugia,Como,34.18,31.85,0.4557,0.2456,0.2987,1.53,1.05,42.6,36.8,0,0,,,,,,
2022,2023-03-01,1856,Italy Serie B,Cittadella,Brescia,29.46,22.72,0.4682,0.1969,0.3349,1.3,0.73,28.9,45.0,0,0,,,,,,
2022,2023-03-01,1856,Italy Serie B,Bari,F.B.C Unione Venezia,39.57,34.27,0.4744,0.2381,0.2876,1.64,1.08,42.1,37.4,1,0,,,,,,
2022,2023-03-01,2411,Barclays Premier League,Arsenal,Everton,85.48,61.3,0.755,0.0787,0.1663,2.21,0.56,88.4,54.1,4,0,2.81,1.22,1.75,0.64,3.93,0.0
2022,2023-03-01,2411,Barclays Premier League,Liverpool,Wolverhampton,82.4,65.2,0.6861,0.1262,0.1876,2.16,0.8,50.2,32.8,2,0,2.75,0.72,1.8,0.45,1.92,0.0
2022,2023-03-03,1948,Australian A-League,Adelaide United,Melbourne City,18.62,37.56,0.238,0.5613,0.2007,1.33,2.13,20.7,11.8,4,2,2.14,1.73,1.53,1.76,3.82,2.1
2023,2023-03-03,1947,Japanese J League,Yokohama F. Marinos,Sanfrecce Hiroshima,52.69,37.72,0.6055,0.1971,0.1974,2.04,1.08,74.1,32.9,1,1,,,,,,
2022,2023-03-03,1866,Russian Premier Liga,Fakel Voronezh,FC Khimki,31.65,28.55,0.4857,0.2685,0.2458,1.67,1.18,58.1,56.7,1,1,,,,,,
2022,2023-03-03,1882,Turkish Turkcell Super Lig,Alanyaspor,Istanbul Basaksehir,39.14,51.87,0.336,0.4098,0.2542,1.39,1.56,33.1,3.6,1,0,,,,,,
2022,2023-03-03,1846,German 2. Bundesliga,SC Paderborn,FC St. Pauli,38.05,40.1,0.4347,0.2959,0.2694,1.6,1.28,57.1,12.2,1,2,1.63,0.89,1.34,0.97,1.05,2.1
2022,2023-03-03,1846,German 2. Bundesliga,1. FC Magdeburg,1. FC Kaiserslautern,23.35,31.13,0.3434,0.3843,0.2722,1.4,1.49,40.8,24.9,2,0,1.77,0.64,1.76,1.87,2.1,0.0
2022,2023-03-03,1983,South African ABSA Premier League,Moroka Swallows,Orlando Pirates,10.39,20.7,0.251,0.4133,0.3357,0.85,1.18,31.6,44.9,1,4,,,,,,
2022,2023-03-03,1837,Danish SAS-Ligaen,AGF Aarhus,AC Horsens,37.56,31.7,0.4773,0.2401,0.2826,1.44,0.94,3.6,28.5,2,0,,,,,,
2022,2023-03-03,1864,Portuguese Liga,Boavista,FC Arouca,46.92,48.23,0.424,0.3009,0.2751,1.27,1.03,2.4,0.2,0,0,0.65,0.87,1.34,0.84,0.0,0.0
2022,2023-03-03,1849,Dutch Eredivisie,Vitesse,AZ,56.06,61.81,0.3837,0.3617,0.2546,1.46,1.41,5.1,33.4,0,1,0.72,1.18,1.15,0.95,0.0,1.05
2022,2023-03-03,1849,Dutch Eredivisie,FC Utrecht,Fortuna Sittard,59.08,43.71,0.6186,0.173,0.2085,2.09,1.01,0.2,8.0,1,2,1.64,1.21,2.08,0.77,1.05,2.1
2022,2023-03-03,1845,German Bundesliga,Borussia Dortmund,RB Leipzig,79.13,82.25,0.4195,0.3306,0.2499,1.66,1.45,62.2,50.4,2,1,1.16,2.26,0.85,1.88,2.1,1.05
2022,2023-03-03,1854,Italy Serie A,Napoli,Lazio,84.33,68.02,0.5669,0.1885,0.2446,1.73,0.89,8.4,73.7,0,1,0.92,0.28,0.85,0.58,0.0,1.05
2022,2023-03-03,1832,Belgian Jupiler League,KV Oostende,Club Brugge,23.82,59.84,0.1313,0.6773,0.1914,0.85,2.19,35.2,28.4,3,0,,,,,,
2022,2023-03-03,1843,French Ligue 1,Nice,Auxerre,69.28,51.74,0.582,0.1635,0.2545,1.6,0.71,13.6,56.3,1,1,1.77,0.41,1.64,0.24,1.05,1.05
2022,2023-03-03,1869,Spanish Primera Division,Real Sociedad,Cadiz,73.54,58.89,0.6221,0.1222,0.2557,1.64,0.56,79.3,42.7,0,0,0.96,0.62,1.45,0.65,0.0,0.0
2022,2023-03-03,2412,English League Championship,Hull City,West Bromwich Albion,37.76,53.61,0.258,0.4636,0.2785,0.93,1.35,11.1,32.6,2,0,0.63,1.91,0.9,2.28,2.1,0.0
2022,2023-03-03,1871,Spanish Segunda Division,FC Andorra,Las Palmas,35.07,40.77,0.2975,0.3697,0.3328,0.92,1.06,11.8,79.9,0,0,0.14,0.68,0.07,1.53,0.0,0.0
2022,2023-03-03,1864,Portuguese Liga,Benfica,Famalicao,80.45,50.33,0.8157,0.0559,0.1284,2.55,0.52,69.7,2.2,2,0,1.61,0.32,1.8,0.4,1.58,0.0
2023,2023-03-03,5641,Argentina Primera Division,Sarmiento,Rosario Central,33.01,37.75,0.3765,0.3536,0.2698,1.34,1.29,1.4,11.0,4,1,3.86,0.66,2.47,0.82,2.72,1.05
2023,2023-03-03,5641,Argentina Primera Division,Union Santa Fe,Estudiantes,33.62,39.58,0.369,0.3503,0.2807,1.24,1.2,0.3,4.8,2,0,1.61,0.75,0.82,1.33,2.1,0.0
2022,2023-03-03,1975,Mexican Primera Division Torneo Clausura,Necaxa,Tigres UANL,39.02,61.11,0.2533,0.4859,0.2608,1.04,1.55,33.0,15.9,0,1,1.06,0.34,1.65,0.4,0.0,1.05
2022,2023-03-03,1975,Mexican Primera Division Torneo Clausura,Mazatlán FC,Cruz Azul,34.41,51.53,0.2649,0.4724,0.2627,1.07,1.52,3.8,21.8,3,1,1.74,0.43,0.9,0.6,3.15,1.05
2022,2023-03-03,1948,Australian A-League,Wellington Phoenix,Newcastle Jets,19.51,15.66,0.4813,0.287,0.2317,1.69,1.25,38.3,37.9,2,1,1.91,1.73,0.86,1.95,2.1,1.05
2022,2023-03-03,1975,Mexican Primera Division Torneo Clausura,Tijuana,Atlas,40.53,46.8,0.3835,0.332,0.2845,1.24,1.14,38.7,36.3,1,1,1.05,1.89,0.96,1.19,1.05,1.05
2023,2023-03-03,1947,Japanese J League,Kawasaki Frontale,Shonan Bellmare,51.71,27.04,0.6981,0.1236,0.1783,2.12,0.76,67.5,14.4,1,1,,,,,,
2023,2023-03-03,1947,Japanese J League,Yokohama FC,Kashima Antlers,22.48,41.97,0.2012,0.5854,0.2135,0.97,1.83,30.1,45.3,1,3,,,,,,
2023,2023-03-03,1947,Japanese J League,Kyoto Purple Sanga,FC Tokyo,25.48,38.27,0.2608,0.4828,0.2564,0.95,1.39,20.5,40.8,2,0,,,,,,
2023,2023-03-03,1947,Japanese J League,Albirex Niigata,Consadole Sapporo,24.53,30.94,0.3475,0.4231,0.2294,1.4,1.57,19.0,15.4,2,2,,,,,,
2023,2023-03-03,1947,Japanese J League,Vissel Kobe,Gamba Osaka,44.67,29.0,0.6108,0.1675,0.2217,1.71,0.77,58.4,13.8,4,0,,,,,,
2022,2023-03-03,1948,Australian A-League,Western United,Perth Glory,16.11,15.09,0.421,0.3307,0.2483,1.45,1.26,8.2,19.1,2,1,1.13,2.04,1.28,1.79,2.1,1.05
2023,2023-03-03,1947,Japanese J League,Avispa Fukuoka,Kashiwa Reysol,28.37,30.28,0.3917,0.3515,0.2568,1.27,1.19,13.6,12.6,1,0,,,,,,
2022,2023-03-03,1948,Australian A-League,Western Sydney FC,Central Coast Mariners,20.8,22.33,0.4455,0.3129,0.2416,1.55,1.26,18.6,15.7,2,0,2.62,1.17,1.36,1.0,2.1,0.0
2023,2023-03-03,1947,Japanese J League,Urawa Red Diamonds,Cerezo Osaka,45.2,35.17,0.5384,0.2328,0.2288,1.67,1.01,50.2,24.9,2,1,,,,,,
2023,2023-03-03,1947,Japanese J League,Sagan Tosu,Nagoya Grampus Eight,26.97,36.52,0.2679,0.4677,0.2644,0.93,1.32,18.7,41.1,1,0,,,,,,
2022,2023-03-04,1948,Australian A-League,Sydney FC,Melbourne Victory,25.37,22.55,0.4423,0.3161,0.2415,1.55,1.27,30.4,31.5,1,0,0.19,1.25,0.58,1.26,1.05,0.0
2022,2023-03-04,1882,Turkish Turkcell Super Lig,Fatih Karagümrük,Sivasspor,45.83,40.68,0.491,0.2772,0.2317,1.91,1.39,13.7,26.2,4,3,,,,,,
2022,2023-03-04,1866,Russian Premier Liga,Spartak Moscow,Ural Sverdlovsk Oblast,59.73,37.41,0.7223,0.1017,0.176,2.27,0.72,73.8,14.1,2,2,,,,,,
2022,2023-03-04,1846,German 2. Bundesliga,Jahn Regensburg,Fortuna Düsseldorf,26.08,37.05,0.3405,0.3804,0.279,1.34,1.43,56.4,19.3,0,1,0.9,1.78,0.94,1.52,0.0,1.05
2022,2023-03-04,1846,German 2. Bundesliga,SV Sandhausen,Holstein Kiel,20.72,35.04,0.3143,0.4234,0.2623,1.4,1.66,53.4,6.1,1,1,1.62,2.78,1.8,1.49,1.05,1.05
2022,2023-03-04,1846,German 2. Bundesliga,Hamburg SV,1. FC Nürnberg,41.68,24.06,0.6397,0.1362,0.2241,2.02,0.81,82.8,35.4,3,0,1.61,1.07,1.61,0.5,2.63,0.0
2022,2023-03-04,2412,English League Championship,Blackburn,Sheffield United,39.19,54.72,0.2451,0.4786,0.2763,0.9,1.38,16.9,61.2,1,0,0.76,1.19,0.8,1.96,1.05,0.0
2022,2023-03-04,2411,Barclays Premier League,Manchester City,Newcastle,90.45,79.7,0.6416,0.1529,0.2055,2.01,0.86,90.9,69.5,2,0,1.55,0.45,2.13,1.42,2.1,0.0
2022,2023-03-04,2413,English League One,Morecambe,Bolton,12.52,36.17,0.1841,0.5769,0.239,0.89,1.78,60.1,29.7,0,0,,,,,,
2022,2023-03-04,2412,English League Championship,Cardiff City,Bristol City,37.91,42.37,0.4259,0.2785,0.2957,1.21,0.91,50.9,4.8,2,0,0.65,1.74,0.97,0.73,2.1,0.0
2022,2023-03-04,1856,Italy Serie B,Pisa,Palermo,40.66,29.28,0.5541,0.155,0.2909,1.6,0.71,39.8,16.6,1,1,,,,,,
2022,2023-03-04,1869,Spanish Primera Division,Getafe,Girona FC,63.37,67.25,0.4127,0.2959,0.2913,1.33,1.08,53.2,8.1,3,2,1.8,0.92,1.16,0.64,3.15,2.1
2022,2023-03-04,1882,Turkish Turkcell Super Lig,Trabzonspor,Umraniyespor,53.61,30.9,0.6618,0.1368,0.2013,2.14,0.85,0.4,34.9,1,2,,,,,,
2022,2023-03-04,1983,South African ABSA Premier League,Richards Bay,Kaizer Chiefs,10.69,18.02,0.2967,0.3706,0.3327,0.98,1.13,10.9,35.0,0,1,,,,,,
2022,2023-03-04,1866,Russian Premier Liga,Zenit St Petersburg,FK Nizhny Novgorod,76.46,35.35,0.8534,0.0333,0.1134,2.62,0.36,30.0,17.7,3,0,,,,,,
2022,2023-03-04,1866,Russian Premier Liga,Terek Grozny,Gazovik Orenburg,44.9,40.59,0.5049,0.275,0.22,2.01,1.44,4.8,3.8,3,1,,,,,,
2022,2023-03-04,1854,Italy Serie A,Monza,Empoli,56.56,50.46,0.4763,0.2588,0.2649,1.53,1.06,4.6,6.7,2,1,0.85,1.12,0.68,1.54,2.1,1.05
2022,2023-03-04,1844,French Ligue 2,Bordeaux,St Etienne,43.85,40.63,0.5262,0.2363,0.2376,1.88,1.19,71.9,3.7,1,1,,,,,,
2022,2023-03-04,1845,German Bundesliga,Borussia Monchengladbach,SC Freiburg,66.14,69.4,0.3688,0.3855,0.2457,1.6,1.64,2.8,69.0,0,0,1.11,0.37,1.37,1.15,0.0,0.0
2022,2023-03-04,1845,German Bundesliga,FC Augsburg,Werder Bremen,59.44,61.83,0.4432,0.2928,0.264,1.56,1.22,26.4,3.3,2,1,0.57,1.91,0.62,2.05,2.1,1.05
2022,2023-03-04,1845,German Bundesliga,1. FC Union Berlin,FC Cologne,69.06,68.81,0.5029,0.2102,0.2869,1.42,0.81,79.2,3.4,0,0,0.62,0.84,1.77,0.88,0.0,0.0
2022,2023-03-04,1845,German Bundesliga,VfL Bochum,Schalke 04,54.74,59.18,0.4267,0.2999,0.2734,1.45,1.18,72.0,59.7,0,2,0.97,0.84,1.3,1.46,0.0,1.88
2022,2023-03-04,1845,German Bundesliga,Mainz,TSG Hoffenheim,71.97,62.16,0.5273,0.2388,0.2339,1.93,1.24,9.9,45.3,1,0,1.18,0.77,1.93,1.56,1.05,0.0
2022,2023-03-04,2412,English League Championship,Millwall,Norwich City,51.31,51.99,0.4235,0.3071,0.2695,1.37,1.13,31.2,36.8,2,3,1.74,0.48,1.93,0.63,2.1,3.15
2022,2023-03-04,2412,English League Championship,Luton Town,Swansea City,51.41,45.67,0.5231,0.2278,0.2491,1.63,0.98,30.4,3.7,1,0,1.84,0.49,1.31,0.89,1.05,0.0
2022,2023-03-04,2411,Barclays Premier League,Arsenal,AFC Bournemouth,85.71,56.78,0.7944,0.0634,0.1422,2.44,0.54,88.3,55.0,3,2,2.53,1.59,4.07,0.41,3.15,2.1
2022,2023-03-04,2413,English League One,Wycombe Wanderers,Exeter City,33.23,19.39,0.6176,0.1377,0.2447,1.68,0.64,31.7,1.3,1,1,,,,,,
2022,2023-03-04,2417,Scottish Premiership,Ross County,Motherwell,31.07,31.84,0.4342,0.2896,0.2762,1.38,1.08,49.7,33.1,0,2,,,,,,
2022,2023-03-04,2417,Scottish Premiership,Hearts,St Johnstone,44.6,32.19,0.5571,0.2099,0.2329,1.85,1.05,0.0,4.6,3,0,,,,,,
2022,2023-03-04,2414,English League Two,Stockport County,Doncaster Rovers,16.43,9.61,0.5806,0.1736,0.2458,1.72,0.82,54.6,11.1,0,0,,,,,,
2022,2023-03-04,2413,English League One,Cheltenham Town,Fleetwood Town,11.86,21.45,0.3282,0.3671,0.3046,1.04,1.11,56.1,0.5,1,0,,,,,,
2022,2023-03-04,2413,English League One,Accrington Stanley,Forest Green Rovers,10.67,8.24,0.5214,0.1969,0.2816,1.42,0.75,56.9,4.2,2,1,,,,,,
2022,2023-03-04,2412,English League Championship,Watford,Preston North End,47.59,39.04,0.5391,0.1991,0.2617,1.52,0.81,26.5,4.6,0,0,0.85,0.37,1.51,0.86,0.0,0.0
2022,2023-03-04,2414,English League Two,Tranmere Rovers,Hartlepool,9.81,5.0,0.5592,0.1878,0.2529,1.66,0.85,10.1,51.9,1,1,,,,,,
2022,2023-03-04,2414,English League Two,Carlisle United,Grimsby Town,15.08,9.01,0.585,0.1776,0.2374,1.81,0.88,67.6,4.0,2,0,,,,,,
2022,2023-03-04,2411,Barclays Premier League,Brighton and Hove Albion,West Ham United,80.4,74.19,0.5522,0.2091,0.2387,1.7,0.95,48.4,20.0,4,0,3.02,0.36,1.63,0.31,3.71,0.0
2022,2023-03-04,2414,English League Two,Harrogate Town,Gillingham,7.17,7.73,0.3931,0.3216,0.2854,1.28,1.13,24.7,9.9,0,0,,,,,,
2022,2023-03-04,2413,English League One,Sheffield Wednesday,Peterborough United,43.51,29.21,0.6476,0.1357,0.2167,1.94,0.75,72.2,14.7,1,0,,,,,,
2022,2023-03-04,2413,English League One,Plymouth Argyle,Charlton Athletic,31.2,23.89,0.5786,0.1869,0.2345,1.83,0.93,86.6,0.5,2,0,,,,,,
2022,2023-03-04,2414,English League Two,Rochdale,Stevenage,5.81,14.36,0.2075,0.535,0.2574,0.91,1.63,28.6,79.9,2,0,,,,,,
2022,2023-03-04,2414,English League Two,Northampton Town,Crawley Town,13.15,7.27,0.6136,0.1576,0.2288,1.87,0.82,64.9,35.6,1,0,,,,,,
2022,2023-03-04,2414,English League Two,Leyton Orient,Swindon Town,13.3,15.37,0.5036,0.2141,0.2823,1.42,0.82,88.7,23.3,1,1,,,,,,
2022,2023-03-04,2412,English League Championship,Middlesbrough,Reading,53.9,36.57,0.645,0.1437,0.2112,1.95,0.79,34.1,3.1,5,0,3.16,0.13,1.67,0.66,5.1,0.0
2022,2023-03-04,2412,English League Championship,Blackpool,Burnley,32.52,59.46,0.2077,0.5446,0.2477,0.91,1.64,49.5,19.4,0,0,0.28,0.54,0.3,1.88,0.0,0.0
2022,2023-03-04,2412,English League Championship,Wigan,Birmingham,34.48,39.77,0.3979,0.3175,0.2846,1.23,1.07,56.1,29.9,1,1,1.08,1.3,0.87,0.53,1.05,1.05
2022,2023-03-04,2412,English League Championship,Sunderland,Stoke City,45.64,49.08,0.4053,0.3144,0.2803,1.27,1.08,16.8,4.6,1,5,0.92,2.36,0.85,0.91,1.05,5.11
2022,2023-03-04,2412,English League Championship,Huddersfield Town,Coventry City,31.0,46.53,0.2948,0.4049,0.3003,0.94,1.15,45.7,18.2,0,4,0.9,1.65,1.23,1.42,0.0,3.68
2022,2023-03-04,2414,English League Two,Walsall,Barrow,8.97,7.68,0.4463,0.2357,0.318,1.16,0.76,11.6,8.1,0,1,,,,,,
2022,2023-03-04,2417,Scottish Premiership,Rangers,Kilmarnock,67.27,24.54,0.8213,0.0526,0.1261,2.7,0.55,13.4,48.3,3,1,,,,,,
2022,2023-03-04,1832,Belgian Jupiler League,KV Kortrijk,Sporting de Charleroi,31.78,43.82,0.3443,0.4067,0.249,1.41,1.55,37.5,0.0,0,1,,,,,,
2022,2023-03-04,2411,Barclays Premier League,Aston Villa,Crystal Palace,70.62,66.82,0.4766,0.2547,0.2687,1.41,0.95,1.9,11.4,1,0,0.86,0.21,1.09,0.3,1.05,0.0
2022,2023-03-04,2411,Barclays Premier League,Chelsea,Leeds United,80.11,67.29,0.5358,0.2104,0.2538,1.56,0.87,2.9,38.4,1,0,1.77,0.87,1.56,1.5,1.05,0.0
2022,2023-03-04,2414,English League Two,AFC Wimbledon,Mansfield Town,9.6,17.37,0.3217,0.4145,0.2638,1.27,1.48,3.9,44.1,1,3,,,,,,
2022,2023-03-04,2413,English League One,Ipswich Town,Burton Albion,38.08,15.32,0.7232,0.0988,0.1781,2.27,0.71,47.9,38.1,4,0,,,,,,
2022,2023-03-04,2413,English League One,Lincoln City,Oxford United,19.96,19.4,0.4257,0.2685,0.3059,1.2,0.89,0.9,18.9,1,0,,,,,,
2022,2023-03-04,2413,English League One,Cambridge United,Portsmouth,8.92,28.89,0.2118,0.5234,0.2648,0.88,1.55,49.9,7.3,0,1,,,,,,
2022,2023-03-04,2414,English League Two,Bradford City,Colchester United,13.57,8.38,0.545,0.1646,0.2904,1.37,0.62,57.9,4.0,2,0,,,,,,
2022,2023-03-04,2411,Barclays Premier League,Wolverhampton,Tottenham Hotspur,64.75,78.44,0.2395,0.5096,0.2509,1.0,1.58,39.3,75.7,1,0,0.58,1.48,0.58,1.75,1.05,0.0
2022,2023-03-04,2413,English League One,Bristol Rovers,Barnsley,17.93,37.7,0.1815,0.6047,0.2138,1.04,2.07,5.9,48.3,0,0,,,,,,
2022,2023-03-04,2414,English League Two,Sutton United,Crewe Alexandra,11.54,7.19,0.5329,0.1824,0.2847,1.41,0.7,17.9,1.4,1,1,,,,,,
2022,2023-03-04,2417,Scottish Premiership,Livingston,Hibernian,34.89,42.32,0.3575,0.3652,0.2773,1.25,1.26,0.2,0.0,1,4,,,,,,
2022,2023-03-04,2413,English League One,Port Vale,Milton Keynes Dons,15.52,16.31,0.3644,0.3458,0.2898,1.19,1.15,9.6,56.2,1,0,,,,,,
2022,2023-03-04,2414,English League Two,Salford City,Newport County,17.22,8.91,0.5445,0.1922,0.2633,1.57,0.82,30.1,1.1,3,1,,,,,,
2022,2023-03-04,2412,English League Championship,Rotherham United,Queens Park Rangers,31.37,38.54,0.3763,0.34,0.2837,1.2,1.12,55.7,30.4,3,1,2.12,1.92,1.24,1.26,2.63,1.05
2022,2023-03-04,2413,English League One,Derby County,Shrewsbury Town,38.86,25.21,0.5757,0.1748,0.2494,1.67,0.8,28.9,5.8,2,2,,,,,,
2022,2023-03-04,1856,Italy Serie B,Reggina,Parma,30.11,40.17,0.3057,0.3871,0.3073,1.2,1.38,22.1,36.7,0,1,,,,,,
2022,2023-03-04,1869,Spanish Primera Division,Almeria,Villarreal,57.96,68.98,0.3499,0.3853,0.2648,1.4,1.49,42.7,26.6,0,2,0.38,2.36,0.58,2.73,0.0,1.65
